Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,113.008,102.4135,114.0323101,110.8201324,105.857353,106.8751992,113.0976096,107.71075,109.4765,72.7489,87.93435,99.23515,87.61525895,95.244555,94.6442,108.0436681,109.2636818,115.4437543,110.0151328,104.1842499,103.3355454,116.21296,102.8114402,89.85060672
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78043759,7.762939117,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0.413700669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,57.457505,138.08165,233.079,341.8492,383.556215,336.34006,340.895695,478.553565,563.34488,735.2583,800.555735,1106.34832,1105.818595,942.875185,773.11598,693.09219,782.9085746,931.4281574,856.9217875,990.9369871,934.2999575,960.4765518,970.486498,1026.182
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,143.73205,181.5191,184.944655,215.20961,240.35389,221.742885,202.77873,98.281645,27.5457,51.595215,126.321755,139.741455,138.328855,136.95157,122.437105,131.619005,153.5847484,157.0102743,154.9085891,165.5932771,162.5354881,181.4054907,196.7580517,183.4870366
China,0,0,0,0,0,0,32.77232,138.4348,158.9175,263.52053,576.69395,1107.69029,1510.42255,1870.9887,2129.4945,2202.59655,2608.827474,3330.328185,4327.861059,4658.70394,4960.527759,5869.856725,5133.489898,5714.203327
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.469702374,1.744050724,11.42794114,7.330045976,14.2369717,2.247,5.703,33.85701687
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo-Brazzaville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo-Kinshasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,39.19965,38.1402,38.1402,42.378,39.19965,40.61225,40.61225,37.4339,43.29619,36.833545,39.729375,28.9583,45.2032,48.38155,36.7276,37.85768,46.7569844,65.3678313,55.8556124,70.4099851,75.28398307,80.45083537,106.1416053,105.7831059
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,325.215835,336.234115,343.75621,336.375375,311.372355,330.513085,346.22826,304.69782,338.070495,306.18105,300.53065,329.171115,263.838365,299.04742,255.998435,263.94431,286.8635503,313.9146105,282.9497872,336.5560619,268.0496051,307.7281078,303.9713152,240.5752303
Denmark,0,0,0,0,0,0,0,0,0,0,5.36788,29.699915,32.41917,48.134345,22.071875,23.23727,24.0848228,18.293212,13.71397966,40.0222824,93.43907273,88.57696891,96.16900719,304.1444785
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,10.5945,4.59095,8.82875,8.82875,16.9512,16.59805,19.7764,28.9583,32.84295,45.2032,37.751735,37.751735,39.12902,37.80141586,45.77123833,44.98984756,57.94788693,58.41978983,82.08690563,90.1292628,80.47806359
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.48715,293.6781282,249.7113267,95.03938554,0,119.4653911,144.45417,228.4555,322.29799
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.804953692,17.17320167
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,39.5528,44.85005,26.239045,29.911805,34.11429,34.573385,35.632835,34.82059,33.40799,23.060695,24.755815,22.31908,23.201955,23.94357,18.71695,16.633365,18.2931559,17.4102884,17.8320524,17.1888623,29.71779099,31.3007253,30.79738907,35.68392278
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,148.640835,161.001085,160.012265,177.387245,171.595585,156.268875,168.346605,161.67207,167.357785,150.79505,166.510225,145.533115,130.10046,123.17872,108.169845,95.809595,88.1463051,81.9309179,93.1428109,91.4909019,92.12211548,92.22755648,49.94571548,74.57082109
Former Czechoslovakia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Former Serbia and Montenegro,0,0,59.68235,66.03905,74.1615,75.92725,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Former U.S.S.R.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Former Yugoslavia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
France,1449.3276,1430.9638,1489.93985,1481.1111,1581.4057,1731.49445,1750.9177,1656.9798,1739.26375,1664.0428,1722.31255,1673.931,1684.87865,1689.151765,1593.871895,1567.385645,1639.745465,1716.307735,1736.863739,1925.426649,1624.992295,1626.734653,1985.480202,1656.589411
French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,40.61225,38.8465,47.3221,35.66815,42.73115,51.5599,49.441,59.3292,60.7418,60.0355,57.9166,52.61935,62.50755,71.68945,76.9867,84.4027843,79.23399748,80.61127078,79.44017274,89.9825013,89.51927777,90.00166917,109.7234241,97.59282367
Germany,2675.711605,2780.27932,2872.557415,2965.25929,3193.217615,3324.660045,3285.84886,3058.279,3205.154085,3095.606955,3320.52819,3165.813175,3121.881315,3452.994755,3174.67724,3620.387855,3438.940926,4191.689401,3119.997803,3347.396748,2935.413657,3073.555264,3107.261062,2648.207042
"Germany, East",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"Germany, West",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ghana,0,0,0,0,0,0,0,0,0,0,4.2378,29.31145,14.126,21.189,21.189,19.73617368,3.830115773,11.20792017,24.87624492,22.77133189,23.34539908,17.90132856,19.05680418,22.57326153
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639872832,2.640249202,3.205081549,2.676183636,2.726158543
Greece,72.32512,71.26567,75.15032,85.39167,92.631245,99.5883,116.32761,142.142875,149.0293,125.544825,135.998065,168.064085,154.573755,136.45716,103.508265,111.66603,143.6258335,175.7268958,173.1625707,184.3220159,208.4678063,471.0212657,563.1144106,410.3049845
Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001722203,0.012898949,0.049838446,0.04252787,0.05693814,0.070294
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029033887,0.03303606,0.02305344,0.02977736,0.02113232,0.042,0.118,0.137,0.115,0.113
Hawaiian Trade Zone,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,--,--,--,--,,
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,95.27987,96.1592135,91.39522,67.87543,89.13506,108.41705,105.895559,94.99735,118.6584,113.255205,141.9663,112.831425,102.06035,96.869045,92.278095,114.526545,119.4225296,119.024261,115.320681,116.7319366,173.5016481,187.8544979,170.7326237,180.821472
Hungary,319.494805,338.564905,377.8705,429.99544,403.22667,423.92126,407.217265,370.701555,402.696945,340.260025,340.330655,283.190985,288.629495,288.73544,315.78673,239.78885,266.6966144,347.6732215,273.335778,412.0872343,280.2574592,264.1186413,328.9105214,290.1433804
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,91.819,213.3026,282.16685,352.4437,381.04885,445.6753,429.07725,578.81285,632.8448,613.7747,655.09325,659.33105,803.8088377,874.965058,1051.513386,1043.701941,1211.643729,1135.374739,945.6496897,1036.017355
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.359783509,40.3582434,25.67573939
Iran,93.58475,151.8545,173.0435,173.7498,183.638,204.827,204.827,257.7995,250.7365,216.1278,241.90775,373.98585,170.57145,209.0648,305.1216,337.25825,241.9438747,140.7672592,79.43152656,40.7339965,8.359323349,68.15814787,66.33503189,80.2958191
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.206315,150.27031,257.9160103,363.9004617,273.3214155,333.3101417,309.7577433
Ireland,99.835505,119.50596,122.61368,128.370025,121.4836,123.53187,147.863905,160.75388,169.44137,163.43782,184.62682,163.57908,159.69443,154.361865,149.94749,149.52371,70.771929,58.3764693,72.01575471,100.5400758,121.093233,129.0078102,135.4827311,130.899246
Israel,0,0,0,0,0,0,0,0,0,60.0355,74.1615,25.4268,3.5315,19.42325,2.8252,5.6504,12.71334,18.010545,28.02744,28.976409,25.44739339,7.596256645,2.096579729,0
Italy,2028.740805,1934.379125,2093.861665,2217.57011,2398.17102,2594.2399,2733.345685,2611.54425,2714.558105,2445.56375,2661.12651,2485.081235,2391.708375,2188.32929,1969.058455,2163.60879,2305.503255,2459.72255,2397.245524,2509.463181,2345.24146,2577.306627,2563.099085,2184.263736
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607647059,6.960588235,8.372692659,11.23576468,24.22988154,25.2,23.47839875,29.0480542
Japan,2677.618615,2690.614535,2720.17319,2894.13488,2868.42556,2857.513225,3130.074395,3377.067505,3368.733165,3280.62224,3488.662905,4112.608325,4294.692465,4257.78829,4322.944465,4160.849465,4104.090715,4119.090715,3979.303699,3723.497736,3581.483106,3437.72535,3339.421434,3001.859259
Jordan,0,0,0,12.36025,38.8465,45.2032,68.15795,82.99025,96.0568,100.64775,88.9938,35.66815,28.32263,41.6717,10.700445,96.97499,209.9467153,228.4869328,190.0676417,186.4619461,176.0077872,169.4270739,177.8171548,171.7945055
Kazakhstan,296.646,293.1145,289.583,307.2405,413.1855,141.26,176.575,158.9175,162.449,180.1065,200.94235,183.638,138.78795,186.4632,170.9246,165.9805,202.4252704,203.2021938,319.5768632,344.8899037,227.9366093,96.03253054,85.27204164,14.44200641
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,31.43035,98.52885,122.1899,93.58475,76.9867,116.89265,141.26,175.515259,180.7771493,161.4462993,169.1786393,202.5682893,257.0461393,282.1105343,297.798076
Kyrgyzstan,67.0985,70.63,42.378,25.07365,31.43035,25.07365,26.48625,26.48625,25.4268,22.6016,15.89175,13.77285,14.8323,13.20781,8.115985508,8.352273694,8.879478694,9.562841815,10.59886993,10.32725392,10.94812567,13.07701461,14.37214641,14.36241069
Laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,56.504,60.0355,60.0355,63.567,67.45165,68.5111,67.0985,58.26975,44.85005,55.0914,39.729375,61.977825,60.60054,59.96487,33.54925,46.12139,39.9766322,43.8965639,49.94701451,47.80814382,37.70850246,41.34073403,29.24809236,27.77578453
Lebanon,0,0,0,0,0,0,0,0,0,1.4126,5.29725,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,91.819,97.4694,102.06035,107.00445,103.1198,107.3576,102.76665,121.4836,124.66195,96.40995,109.82965,120.071,117.2458,114.4206,98.1757,88.2514353,77.7276547,87.8276589,80.5873769,92.700319,99.53480821,101.2500079,124.666409,115.914806
Luxembourg,26.733455,27.68696,42.625205,42.554575,47.922455,47.216155,49.546945,46.33328,44.320325,44.814735,48.16966,41.777645,42.73115,36.37445,34.361495,30.900625,28.3932813,27.722302,27.25569043,27.28521391,24.86773295,26.73245704,20.84073028,19.51892191
Macau,0,0,0,0,0,0,0,0,0,0,5.456615556,2.597184297,0,0.013101754,2.061319039,0.075008423,0.335207132,6.197023556,3.288716752,4.722458258,2.555760154,3.013226778,4.13482165,4.298364025
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,27.19255,52.9725,57.2103,66.03905,65.33275,53.6788,103.8261,70.27685,82.6371,115.1269,163.50845,115.48005,74.3384245,98.6349381,96.8938612,140.7257462,138.6415025,54.32152371,153.3511387,118.61694
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6297247,13.33189635,13.73863851,14.77795812,17.5526562,14.11594672,15.70495298
Martinique,0,0,0,0,0,0,0,0,0,0,0,0,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,102.76665,138.64669,266.098525,363.356035,411.20786,330.301195,371.5138,398.953555,480.14274,478.37699,540.88454,623.09786,814.43453,947.819285,1018.62586,1287.973365,1556.163785,1770.239313,2042.931007,2103.322484,2081.074779,2187.248305,2098.947195,2270.361295
Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,75.22095,72.39575,77.693,84.0497,76.63355,86.52175,91.819,86.1686,88.9938,82.28395,76.63355,74.51465,122.54305,115.8332,111.24225,96.0568,97.0809263,88.5347689,96.55594695,98.96351645,98.67531105,107.9962954,82.76074945,78.50796245
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,14.34735645,17.81809685,20.63071824,17.6575,17.6575,17.6575,26.1331,41.38918,39.41154,38.175515,39.800005,40.7535019,40.4003549,36.01045945,33.57572132,25.47975046,25.07679011,5.726503814,30.41934499
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,614.728205,755.070015,944.88814,899.578995,665.3346,810.090785,889.01981,921.474295,934.399585,906.500735,909.325935,812.562835,921.29772,953.29311,1028.478745,1338.01472,1522.110251,1800.955122,2048.068302,2212.709186,2232.167796,2040.903832,2320.346522,2358.430019
Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,0,0,0,0,3.5315,3.5315,3.5315,2.8252,2.47205,2.8252,2.8252,4.2378,2.8252,1.4126,4.709698,4.744845,7.416017,9.524837,8.821897,10.262924,11.73920344,14.79941758,9.708620663,12.28883223
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599839832,1.599572886,1.099706359,0.399893221,0.999733054,1.199679664,5.40246,2.399359328,3.699012298
Oman,0,0,0,0,0,0,0,0,12.36025,52.9725,67.0985,68.86425,68.86425,68.86425,69.57055,70.27685,69.78547738,69.71844379,70.77285379,70.77285379,56.71405379,53.19935379,53.19935379,67.96109379
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.38155,126.6206903,218.8326028,314.1891048,361.0705247,335.8610167,413.3608686,321.7122109,312.4270652
Palestinian Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828420734,20.48097999,13.24428,10.35712,13.759,19.9452201
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.05006244
Poland,285.945555,310.13633,289.65363,324.898,351.843345,369.500845,385.71043,357.52906,395.59863,351.52551,384.756925,416.36385,432.53812,440.907775,417.387985,428.053115,518.3881176,555.3979232,556.7888306,602.2741642,587.401908,625.605256,509.237616,533.6544829
Portugal,81.2245,90.159195,109.82965,106.86319,132.7844,157.64616,148.323,152.525485,168.205345,172.90224,182.2254,183.07296,159.20002,155.421315,143.73205,166.439595,174.6326054,221.3692584,205.3039161,210.7070652,205.3748634,198.6777634,201.3050328,150.105247
Puerto Rico,12.36025,22.24845,22.24845,26.1331,24.0142,23.66105,25.4268,26,28.486,26.723,27.193,26.48625,48.0284,56.706929,58.713233,55.373429,61.334954,46.432854,60.268787,68.721584,48.258433,71.499424,49.746879,82.32167
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reunion,0,0,0,0,0,0,0,0,0,0,0,0,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Romania,120.071,190.701,176.575,201.2955,218.953,229.5475,208.3585,173.0435,157.5049,70.98315,80.5182,111.5954,100.64775,50.8536,19.7764,6.00355,50.9591631,42.730838,54.00803412,94.93741857,76.07349646,125.9924994,100.9106864,98.62883768
Russia,314.3035,0,77.693,486.6407,794.5875,967.631,1889.3525,1818.7225,1984.703,1317.2495,1341.97,1306.655,1130.08,1045.324,844.0285,557.977,562.7444845,557.3766501,578.5351441,678.1846376,454.3027147,526.7580066,217.9430564,202.1386901
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
